#Data Set Export - GWL.NAVD88.Daily@007495,,,,,
Timestamp (UTC),Value (Feet),Grade Code,Approval Level,Interpolation Type,Event Timestamp
2012-11-29 00:00:00,5.78840277777778,41,650,8,
2012-11-30 00:00:00,5.76809027777778,41,650,8,
2012-12-01 00:00:00,5.76260416666667,41,650,8,
2012-12-02 00:00:00,5.74024305555556,41,650,8,
2012-12-03 00:00:00,5.72059027777778,41,650,8,
2012-12-04 00:00:00,5.71631944444444,41,650,8,
2012-12-05 00:00:00,5.70899305555556,41,650,8,
2012-12-06 00:00:00,5.68795138888889,41,650,8,
2012-12-07 00:00:00,5.67222222222222,41,650,8,
2012-12-08 00:00:00,5.65381944444444,41,650,8,
2012-12-09 00:00:00,5.64399305555556,41,650,8,
2012-12-10 00:00:00,5.62565972222222,41,650,8,
2012-12-11 00:00:00,5.61701388888889,41,650,8,
2012-12-12 00:00:00,5.57628472222222,41,650,8,
2012-12-13 00:00:00,5.53479166666667,41,650,8,
2012-12-14 00:00:00,5.49857638888889,41,650,8,
2012-12-15 00:00:00,5.51038194444444,41,650,8,
2012-12-16 00:00:00,5.55645833333333,41,650,8,
2012-12-17 00:00:00,5.60322916666667,41,650,8,
2012-12-18 00:00:00,5.59309027777778,41,650,8,
2012-12-19 00:00:00,5.51704861111111,41,650,8,
2012-12-20 00:00:00,5.51708333333333,41,650,8,
2012-12-21 00:00:00,5.51461805555556,41,650,8,
2012-12-22 00:00:00,5.39545138888889,41,650,8,
2012-12-23 00:00:00,5.37354166666667,41,650,8,
2012-12-24 00:00:00,5.405625,41,650,8,
2012-12-25 00:00:00,5.47465277777778,41,650,8,
2012-12-26 00:00:00,5.5984375,41,650,8,
2012-12-27 00:00:00,5.4965625,41,650,8,
2012-12-28 00:00:00,5.45361111111111,41,650,8,
2012-12-29 00:00:00,5.51211805555556,41,650,8,
2012-12-30 00:00:00,5.41375,41,650,8,
2012-12-31 00:00:00,5.37211805555556,41,650,8,
2013-01-01 00:00:00,5.41236111111111,41,650,8,
2013-01-02 00:00:00,5.46868055555556,41,650,8,
2013-01-03 00:00:00,5.44572916666667,41,650,8,
2013-01-04 00:00:00,5.38885416666667,41,650,8,
2013-01-05 00:00:00,5.36020833333333,41,650,8,
2013-01-06 00:00:00,5.359375,41,650,8,
2013-01-07 00:00:00,5.34003472222222,41,650,8,
2013-01-08 00:00:00,5.33100694444444,41,650,8,
2013-01-09 00:00:00,5.34659722222222,41,650,8,
2013-01-10 00:00:00,5.37055555555556,41,650,8,
2013-01-11 00:00:00,5.39104166666667,41,650,8,
2013-01-12 00:00:00,5.39631944444444,41,650,8,
2013-01-13 00:00:00,5.40402777777778,41,650,8,
2013-01-14 00:00:00,5.41836805555556,41,650,8,
2013-01-15 00:00:00,5.41024305555556,41,650,8,
2013-01-16 00:00:00,5.40357638888889,41,650,8,
2013-01-17 00:00:00,5.39875,41,650,8,
2013-01-18 00:00:00,5.25829861111111,41,650,8,
2013-01-19 00:00:00,5.22506944444444,41,650,8,
2013-01-20 00:00:00,5.23520833333333,41,650,8,
2013-01-21 00:00:00,5.23854166666667,41,650,8,
2013-01-22 00:00:00,5.21100694444444,41,650,8,
2013-01-23 00:00:00,5.17947916666667,41,650,8,
2013-01-24 00:00:00,5.17430555555556,41,650,8,
2013-01-25 00:00:00,5.17677083333333,41,650,8,
2013-01-26 00:00:00,5.20777777777778,41,650,8,
2013-01-27 00:00:00,5.2103125,41,650,8,
2013-01-28 00:00:00,5.22559027777778,41,650,8,
2013-01-29 00:00:00,5.27607638888889,41,650,8,
2013-01-30 00:00:00,5.35322916666667,41,650,8,
2013-01-31 00:00:00,5.39659722222222,41,650,8,
2013-02-01 00:00:00,5.23534722222222,41,650,8,
2013-02-02 00:00:00,5.18777777777778,41,650,8,
2013-02-03 00:00:00,5.19413194444444,41,650,8,
2013-02-04 00:00:00,5.19833333333333,41,650,8,
2013-02-05 00:00:00,5.2553125,41,650,8,
2013-02-06 00:00:00,5.30177083333333,41,650,8,
2013-02-07 00:00:00,5.31861111111111,41,650,8,
2013-02-08 00:00:00,5.36868055555556,41,650,8,
2013-02-09 00:00:00,5.27253472222222,41,650,8,
2013-02-10 00:00:00,5.23739583333333,41,650,8,
2013-02-11 00:00:00,5.29527777777778,41,650,8,
2013-02-12 00:00:00,5.30895833333333,41,650,8,
2013-02-13 00:00:00,5.33340277777778,41,650,8,
2013-02-14 00:00:00,5.25024305555556,41,650,8,
2013-02-15 00:00:00,5.18184027777778,41,650,8,
2013-02-16 00:00:00,5.14284722222222,41,650,8,
2013-02-17 00:00:00,5.06954861111111,41,650,8,
2013-02-18 00:00:00,5.06090277777778,41,650,8,
2013-02-19 00:00:00,5.10100694444444,41,650,8,
2013-02-20 00:00:00,5.12336805555556,41,650,8,
2013-02-21 00:00:00,5.10399305555555,41,650,8,
2013-02-22 00:00:00,5.16010416666667,41,650,8,
2013-02-23 00:00:00,5.6084375,41,650,8,
2013-02-24 00:00:00,5.9975,41,650,8,
2013-02-25 00:00:00,6.38715277777778,41,650,8,
2013-02-26 00:00:00,7.30194444444444,41,650,8,
2013-02-27 00:00:00,8.18038194444445,41,650,8,
2013-02-28 00:00:00,8.79996527777778,41,650,8,
2013-03-01 00:00:00,8.97878472222222,41,650,8,
2013-03-02 00:00:00,8.7034375,41,650,8,
2013-03-03 00:00:00,8.24597222222222,41,650,8,
2013-03-04 00:00:00,7.82552083333333,41,650,8,
2013-03-05 00:00:00,7.51427083333333,41,650,8,
2013-03-06 00:00:00,7.22836805555556,41,650,8,
2013-03-07 00:00:00,6.90951388888889,41,650,8,
2013-03-08 00:00:00,6.73270833333333,41,650,8,
2013-03-09 00:00:00,6.55791666666667,41,650,8,
2013-03-10 00:00:00,6.47041666666667,41,650,8,
2013-03-11 00:00:00,6.41458333333333,41,650,8,
2013-03-12 00:00:00,6.42666666666667,41,650,8,
2013-03-13 00:00:00,6.18135416666667,41,650,8,
2013-03-14 00:00:00,5.95798611111111,41,650,8,
2013-03-15 00:00:00,5.82993055555556,41,650,8,
2013-03-16 00:00:00,5.78684027777778,41,650,8,
2013-03-17 00:00:00,5.77604166666667,41,650,8,
2013-03-18 00:00:00,5.80725694444444,41,650,8,
2013-03-19 00:00:00,5.77458333333333,41,650,8,
2013-03-20 00:00:00,5.66177083333333,41,650,8,
2013-03-21 00:00:00,5.56125,41,650,8,
2013-03-22 00:00:00,5.49982638888889,41,650,8,
2013-03-23 00:00:00,5.70322916666667,41,650,8,
2013-03-24 00:00:00,6.43600694444444,41,650,8,
2013-03-25 00:00:00,6.75579861111111,41,650,8,
2013-03-26 00:00:00,6.86135416666667,41,650,8,
2013-03-27 00:00:00,6.80048611111111,41,650,8,
2013-03-28 00:00:00,6.71472222222222,41,650,8,
2013-03-29 00:00:00,6.62131944444444,41,650,8,
2013-03-30 00:00:00,6.54329861111111,41,650,8,
2013-03-31 00:00:00,6.46756944444444,41,650,8,
2013-04-01 00:00:00,6.38034722222222,41,650,8,
2013-04-02 00:00:00,6.24013888888889,41,650,8,
2013-04-03 00:00:00,6.13364583333333,41,650,8,
2013-04-04 00:00:00,6.12503472222222,41,650,8,
2013-04-05 00:00:00,6.03517361111111,41,650,8,
2013-04-06 00:00:00,5.87788194444444,41,650,8,
2013-04-07 00:00:00,5.80378472222222,41,650,8,
2013-04-08 00:00:00,5.74569444444444,41,650,8,
2013-04-09 00:00:00,5.69559027777778,41,650,8,
2013-04-10 00:00:00,5.66013888888889,41,650,8,
2013-04-11 00:00:00,5.62458333333333,41,650,8,
2013-04-12 00:00:00,5.68277777777778,41,650,8,
2013-04-13 00:00:00,5.55305555555556,41,650,8,
2013-04-14 00:00:00,5.47930555555556,41,650,8,
2013-04-15 00:00:00,5.50378472222222,41,650,8,
2013-04-16 00:00:00,5.50371527777778,41,650,8,
2013-04-17 00:00:00,5.50100694444444,41,650,8,
2013-04-18 00:00:00,5.49291666666667,41,650,8,
2013-04-19 00:00:00,5.50902777777778,41,650,8,
2013-04-20 00:00:00,5.46576388888889,41,650,8,
2013-04-21 00:00:00,5.44045138888889,41,650,8,
2013-04-22 00:00:00,5.44854166666667,41,650,8,
2013-04-23 00:00:00,5.43333333333333,41,650,8,
2013-04-24 00:00:00,5.45673611111111,41,650,8,
